id,title,type,release_year,runtime,genres,imdb_score
tm1166024,Choose or Die,MOVIE,2022,85,"['scifi', 'thriller', 'drama', 'horror']",4.7
tm1046932,Kate,MOVIE,2021,106,"['action', 'drama', 'thriller', 'crime']",6.2
tm992844,The Dig,MOVIE,2021,112,"['history', 'drama']",7.1
ts225645,The Chair,SHOW,2021,30,"['drama', 'comedy']",7.2
ts282131,Attenborough's Life in Colour,SHOW,2021,51,['documentation'],8.2
tm1207097,Bill Burr Presents: Friends Who Kill,MOVIE,2022,73,"['comedy', 'documentation']",4.5
ts356951,Hurts Like Hell,SHOW,2022,50,"['drama', 'sport']",8.4
tm1033470,Till Death,MOVIE,2021,89,"['horror', 'thriller']",5.8
tm824160,Fear Street: Part Two - 1978,MOVIE,2021,109,"['drama', 'horror', 'fantasy']",6.7
tm1064228,Fatherhood,MOVIE,2021,109,"['drama', 'comedy']",6.6
ts95572,The Serpent,SHOW,2021,57,"['crime', 'drama', 'thriller']",7.6
tm1185367,White Hot: The Rise & Fall of Abercrombie & Fitch,MOVIE,2022,88,['documentation'],5.7
ts311989,jeen-yuhs,SHOW,2022,93,"['documentation', 'music']",8.0
ts307649,Turning Point: 9/11 and the War on Terror,SHOW,2021,62,"['war', 'history', 'documentation']",8.0
ts305788,The Perfect Mother,SHOW,2022,49,"['drama', 'thriller']",5.9
tm983784,Coming Home in the Dark,MOVIE,2021,93,"['thriller', 'crime', 'horror']",5.7
tm1171875,Too Old for Fairy Tales,MOVIE,2022,106,"['comedy', 'family']",6.1
ts321918,Human Resources,SHOW,2022,27,"['animation', 'comedy', 'romance']",7.2
tm993838,Long Story Short,MOVIE,2021,90,"['fantasy', 'comedy', 'romance']",6.5
ts328194,My Name,SHOW,2021,50,"['thriller', 'action', 'crime', 'drama']",7.8
tm983723,The Sparks Brothers,MOVIE,2021,140,"['documentation', 'music', 'comedy', 'history']",7.8
tm855839,The Shadow in My Eye,MOVIE,2021,107,"['war', 'drama', 'history']",7.3
tm1108321,Dave Chappelle: The Closer,MOVIE,2021,72,['comedy'],8.0
tm1092958,No One Gets Out Alive,MOVIE,2021,85,"['horror', 'thriller', 'drama']",5.3
ts296743,Welcome to Eden,SHOW,2022,41,"['action', 'scifi', 'drama', 'thriller']",5.4
ts108042,Maya and the Three,SHOW,2021,131,"['comedy', 'drama', 'family', 'fantasy', 'animation', 'action']",8.1
tm1046264,The Vault,MOVIE,2021,118,"['crime', 'action', 'thriller', 'fantasy']",6.4
ts329699,The Andy Warhol Diaries,SHOW,2022,66,['documentation'],7.7
tm1150385,The Tinder Swindler,MOVIE,2022,114,"['documentation', 'crime']",7.2
ts283080,Who Killed Sara?,SHOW,2021,41,"['drama', 'crime', 'thriller']",6.4
tm1227918,Under the Amalfi Sun,MOVIE,2022,90,"['romance', 'comedy', 'drama']",5.2
ts287976,Young Royals,SHOW,2021,45,"['drama', 'romance']",8.3
ts225657,Halston,SHOW,2021,47,['drama'],7.5
tm347095,Oxygen,MOVIE,2021,100,"['scifi', 'thriller', 'horror', 'drama', 'fantasy']",6.5
ts229335,Anxious People,SHOW,2021,29,"['crime', 'drama', 'comedy']",6.8
tm1087461,Last Man Down,MOVIE,2021,87,"['thriller', 'action', 'scifi']",4.8
tm1046026,The Trip,MOVIE,2021,114,"['action', 'thriller', 'comedy', 'horror']",6.9
tm416779,The Woman in the Window,MOVIE,2021,100,"['drama', 'thriller', 'crime']",5.7
ts287559,Jupiter's Legacy,SHOW,2021,45,"['scifi', 'action', 'drama', 'thriller', 'fantasy']",6.7
tm1191224,365 Days: This Day,MOVIE,2022,111,"['romance', 'drama']",2.5
ts301625,Hold Tight,SHOW,2022,47,"['crime', 'drama', 'thriller']",6.1
tm1075215,Aftermath,MOVIE,2021,114,"['horror', 'thriller', 'drama']",5.3
tm1094217,Chickenhare and the Hamster of Darkness,MOVIE,2022,91,"['animation', 'comedy', 'family', 'romance', 'fantasy']",6.3
ts287438,The Innocent,SHOW,2021,58,"['thriller', 'drama', 'crime']",7.8
tm1199146,Toscana,MOVIE,2022,90,"['drama', 'romance']",5.7
tm1141439,Home Team,MOVIE,2022,95,"['family', 'comedy', 'sport']",6.0
tm1018747,Live Is Life,MOVIE,2022,110,"['comedy', 'drama']",7.0
tm949309,The White Tiger,MOVIE,2021,125,"['drama', 'crime']",7.1
ts343432,Yakamoz S-245,SHOW,2022,48,"['scifi', 'drama', 'action', 'thriller']",6.1
ts287352,Hit & Run,SHOW,2021,44,"['drama', 'action', 'thriller', 'crime']",7.0
ts328605,Midnight at the Pera Palace,SHOW,2022,44,"['thriller', 'drama', 'history']",7.0
ts328541,The Puppet Master: Hunting the Ultimate Conman,SHOW,2022,42,"['documentation', 'crime']",7.0
tm1110527,Captain Nova,MOVIE,2021,86,"['action', 'family', 'scifi']",5.5
tm1022103,Outlaws,MOVIE,2021,125,"['crime', 'action', 'thriller']",6.9
tm1046627,Hypnotic,MOVIE,2021,88,"['thriller', 'horror', 'drama']",5.3
ts314135,VOIR,SHOW,2021,20,['documentation'],6.8
tm1185360,Return to Space,MOVIE,2022,128,['documentation'],7.3
ts321298,Business Proposal,SHOW,2022,61,"['drama', 'romance', 'comedy']",8.1
tm1120855,Along for the Ride,MOVIE,2022,106,"['drama', 'romance']",6.1
tm861000,Worth,MOVIE,2021,118,"['drama', 'history']",6.8
tm1021871,The Starling,MOVIE,2021,102,"['comedy', 'drama', 'fantasy']",6.3
tm841797,The Ice Road,MOVIE,2021,109,"['action', 'thriller', 'drama']",5.6
ts309930,Remarriage & Desires,SHOW,2022,62,['drama'],7.2
ts271888,Fate: The Winx Saga,SHOW,2021,50,"['scifi', 'drama', 'fantasy', 'action']",6.8
tm1020851,Back to the Outback,MOVIE,2021,95,"['animation', 'comedy', 'family']",6.5
ts219423,Masters of the Universe: Revelation,SHOW,2021,26,"['family', 'fantasy', 'scifi', 'action', 'drama', 'animation', 'comedy']",5.3
tm1003630,After We Fell,MOVIE,2021,99,"['romance', 'drama']",4.6
ts255779,Gabby's Dollhouse,SHOW,2021,24,"['animation', 'comedy', 'family', 'fantasy']",7.0
ts314164,Tomorrow,SHOW,2022,61,"['drama', 'fantasy', 'action', 'comedy']",7.7
tm1229690,Jewel,MOVIE,2022,80,['drama'],3.3
ts299865,Heist,SHOW,2021,43,"['crime', 'documentation']",6.8
tm1000147,Zone 414,MOVIE,2021,98,"['scifi', 'thriller']",4.9
ts321513,My Liberation Notes,SHOW,2022,68,"['drama', 'family', 'romance']",8.4
ts273229,Feria: The Darkest Light,SHOW,2022,50,"['scifi', 'crime', 'drama', 'fantasy', 'horror', 'thriller']",5.7
ts300325,Surviving Summer,SHOW,2022,28,"['drama', 'family']",6.3
tm1180610,The Wrath of God,MOVIE,2022,97,"['thriller', 'drama']",5.7
ts330425,The Principles of Pleasure,SHOW,2022,51,['documentation'],5.7
tm1185374,The Mystery of Marilyn Monroe: The Unheard Tapes,MOVIE,2022,101,['documentation'],6.2
tm992260,Yes Day,MOVIE,2021,86,"['comedy', 'family']",5.7
tm1166046,Ante... Sundaraniki!,MOVIE,2022,173,"['comedy', 'romance', 'family']",8.0
ts271413,Night Stalker: The Hunt for a Serial Killer,SHOW,2021,47,"['documentation', 'crime', 'thriller']",7.5
tm1079334,"Bob Ross: Happy Accidents, Betrayal & Greed",MOVIE,2021,92,['documentation'],6.9
ts296214,How to Become a Tyrant,SHOW,2021,27,"['documentation', 'war', 'history']",7.4
ts330347,Cracow Monsters,SHOW,2022,52,"['scifi', 'drama', 'fantasy', 'horror', 'thriller']",5.5
tm1227853,Bhool Bhulaiyaa 2,MOVIE,2022,142,"['horror', 'comedy']",5.9
ts94677,Worst Roommate Ever,SHOW,2022,47,"['crime', 'documentation', 'drama', 'thriller']",8.1
tm1219941,Glamour Girls,MOVIE,2022,125,['drama'],3.6
tm1210970,Gladbeck: The Hostage Crisis,MOVIE,2022,91,"['documentation', 'crime']",7.5
tm413169,Peter Rabbit 2: The Runaway,MOVIE,2021,93,"['fantasy', 'action', 'family', 'comedy', 'animation', 'crime', 'drama']",6.2
ts225690,Vampire in the Garden,SHOW,2022,26,"['drama', 'scifi', 'action', 'animation', 'fantasy', 'thriller']",6.7
tm1212673,Joel Kim Booster: Psychosexual,MOVIE,2022,67,"['comedy', 'documentation']",5.5
ts279892,Ginny & Georgia,SHOW,2021,54,"['drama', 'comedy']",7.4
tm1151272,Beast,MOVIE,2022,162,"['thriller', 'action', 'comedy', 'crime']",5.2
tm981945,The Last Letter From Your Lover,MOVIE,2021,109,"['drama', 'romance']",6.6
ts344184,Conversations with a Killer: The John Wayne Gacy Tapes,SHOW,2022,61,"['documentation', 'crime']",7.1
ts314594,Catching Killers,SHOW,2021,41,"['crime', 'documentation']",7.1
ts1475,Chosen,SHOW,2022,41,"['scifi', 'drama', 'thriller']",4.3
tm919880,Final Account,MOVIE,2021,94,['documentation'],7.1
tm833216,Things Heard & Seen,MOVIE,2021,121,"['horror', 'drama', 'thriller']",5.3
tm314863,Vivo,MOVIE,2021,103,"['family', 'comedy', 'animation', 'drama']",6.7
ts330402,Is It Cake?,SHOW,2022,39,['reality'],5.7
ts281062,The Girl from Oslo,SHOW,2021,33,"['drama', 'thriller']",6.3
ts312071,The Way of the Househusband,SHOW,2021,18,"['animation', 'comedy', 'action', 'crime', 'drama', 'romance']",7.3
ts302363,Twenty Five Twenty One,SHOW,2022,76,"['drama', 'romance']",8.7
ts308845,The Billion Dollar Code,SHOW,2021,67,"['drama', 'crime', 'thriller']",8.0
tm841825,My Little Pony: A New Generation,MOVIE,2021,91,"['music', 'action', 'animation', 'family', 'fantasy', 'comedy', 'drama', 'scifi']",6.8
tm1159163,Fistful of Vengeance,MOVIE,2022,94,"['fantasy', 'action', 'crime', 'drama']",4.4
tm1164962,Restless,MOVIE,2022,95,"['thriller', 'action', 'crime']",5.8
ts253813,Glória,SHOW,2021,44,"['drama', 'history', 'thriller']",7.9
tm1027081,Blood Red Sky,MOVIE,2021,121,"['thriller', 'action', 'fantasy', 'horror']",6.1
ts272980,The One,SHOW,2021,42,"['drama', 'scifi', 'thriller', 'crime', 'action']",6.6
tm1003034,The Witcher: Nightmare of the Wolf,MOVIE,2021,83,"['action', 'drama', 'fantasy', 'scifi', 'animation']",7.2
tm857461,Gangubai Kathiawadi,MOVIE,2022,157,"['crime', 'drama']",7.0
tm1217459,Godse,MOVIE,2022,142,"['action', 'thriller']",8.2
ts294338,Hard Cell,SHOW,2022,26,"['comedy', 'documentation', 'sport']",6.2
tm976166,Malcolm & Marie,MOVIE,2021,106,"['romance', 'drama']",6.6
tm1141594,Brazen,MOVIE,2022,94,"['thriller', 'romance', 'crime', 'drama']",4.1
ts296825,Gone for Good,SHOW,2021,49,"['drama', 'thriller', 'crime']",6.3
ts284702,This Is a Robbery: The World's Biggest Art Heist,SHOW,2021,53,"['crime', 'documentation', 'history']",6.5
tm458292,Space Sweepers,MOVIE,2021,136,"['scifi', 'drama', 'fantasy', 'action']",6.5
tm459789,The Lovebirds,MOVIE,2021,87,"['romance', 'comedy', 'action', 'thriller', 'crime']",6.0
ts271595,Crime Scene: The Vanishing at the Cecil Hotel,SHOW,2021,55,"['documentation', 'crime', 'thriller']",5.9
tm1179973,Trust No One: The Hunt for the Crypto King,MOVIE,2022,90,"['documentation', 'crime']",6.3
ts269881,Record of Ragnarok,SHOW,2021,24,"['animation', 'action', 'scifi', 'drama', 'fantasy', 'thriller']",6.2
tm1134087,Borrego,MOVIE,2022,102,"['crime', 'thriller']",5.7
ts343599,Jimmy Savile: A British Horror Story,SHOW,2022,85,"['documentation', 'crime']",6.7
tm1063652,Intrusion,MOVIE,2021,92,"['thriller', 'drama']",5.2
tm1082974,Count Me In,MOVIE,2021,81,"['documentation', 'music']",6.8
tm1002815,Nightbooks,MOVIE,2021,103,"['family', 'fantasy', 'horror']",5.7
tm1107225,Through My Window,MOVIE,2022,116,"['drama', 'romance', 'comedy']",5.4
ts299874,Cocaine Cowboys: The Kings of Miami,SHOW,2021,57,"['documentation', 'crime', 'history']",7.1
tm1049265,My Wonderful Life,MOVIE,2021,99,"['romance', 'comedy', 'drama']",5.8
tm1168932,Taylor Tomlinson: Look at You,MOVIE,2022,60,"['comedy', 'documentation']",7.3
ts340376,The Marked Heart,SHOW,2022,44,"['thriller', 'drama']",6.4
ts310938,New Heights,SHOW,2021,48,['drama'],6.7
ts329700,Life After Death with Tyler Henry,SHOW,2022,43,['reality'],5.9
ts349921,That’s My Time with David Letterman,SHOW,2022,18,['comedy'],6.7
ts270405,Pretend It's a City,SHOW,2021,29,"['comedy', 'documentation']",8.1
tm1166020,The Takedown,MOVIE,2022,119,"['action', 'comedy', 'crime', 'drama']",5.7
ts192196,Q-Force,SHOW,2021,27,"['animation', 'action', 'comedy', 'crime', 'fantasy', 'scifi']",6.3
tm897466,The Summit of the Gods,MOVIE,2021,95,"['animation', 'thriller', 'drama', 'sport', 'history']",7.5
tm1093099,Love Hard,MOVIE,2021,104,"['romance', 'comedy']",6.3
tm1207094,Pete Davidson Presents: The Best Friends,MOVIE,2022,58,"['comedy', 'documentation']",4.7
ts297247,That Girl Lay Lay,SHOW,2021,22,['comedy'],3.6
tm465421,The Pirates: The Last Royal Treasure,MOVIE,2022,126,"['action', 'comedy', 'history']",6.0
ts271604,Blue Period,SHOW,2021,25,"['animation', 'drama']",7.7
ts341767,Kotaro Lives Alone,SHOW,2022,27,"['animation', 'drama', 'comedy']",8.4
ts288744,The Sound of Magic,SHOW,2022,69,"['scifi', 'drama', 'fantasy', 'music']",7.7
tm1038327,Beckett,MOVIE,2021,109,"['crime', 'thriller', 'action', 'drama']",5.6
tm1131382,Jim Gaffigan: Comedy Monster,MOVIE,2021,70,['comedy'],6.8
tm922429,The Block Island Sound,MOVIE,2021,98,"['scifi', 'horror', 'thriller']",5.3
ts273485,Baki Hanma,SHOW,2021,25,"['animation', 'action', 'drama', 'sport', 'thriller']",6.6
tm1020820,Night Teeth,MOVIE,2021,107,"['crime', 'drama', 'fantasy', 'horror', 'thriller', 'comedy', 'action']",5.6
ts290643,Super Crooks,SHOW,2021,30,"['action', 'crime', 'fantasy', 'scifi', 'drama', 'animation']",7.1
tm993670,Cosmic Sin,MOVIE,2021,88,"['action', 'scifi']",2.5
tm1198388,Cyber Hell: Exposing an Internet Horror,MOVIE,2022,105,"['documentation', 'crime']",6.5
ts313646,"Mom, Don't Do That!",SHOW,2022,53,"['comedy', 'drama', 'romance']",6.5
tm1038363,America: The Motion Picture,MOVIE,2021,98,"['action', 'animation', 'war', 'comedy', 'fantasy', 'history', 'scifi']",5.6
tm1048678,Like A Rolling Stone: The Life & Times of Ben Fong-Torres,MOVIE,2021,102,['documentation'],7.3
tm1073510,SAS: Red Notice,MOVIE,2021,124,"['thriller', 'action', 'drama']",5.2
ts271867,Vincenzo,SHOW,2021,81,"['action', 'drama', 'comedy', 'crime', 'romance']",8.4
tm1158704,Tyler Perry's A Madea Homecoming,MOVIE,2022,105,"['comedy', 'drama', 'romance']",5.6
tm863351,The God Committee,MOVIE,2021,98,"['drama', 'thriller']",5.8
tm1020073,Thunder Force,MOVIE,2021,107,"['scifi', 'comedy', 'fantasy', 'action']",4.4
ts288087,Sophie: A Murder in West Cork,SHOW,2021,55,"['documentation', 'crime', 'thriller', 'history']",6.8
tm1121707,Dangerous Liaisons,MOVIE,2022,109,"['romance', 'drama']",3.9
ts314742,He-Man and the Masters of the Universe,SHOW,2021,25,"['animation', 'action', 'comedy', 'drama', 'family', 'fantasy', 'scifi']",5.8
tm1038344,Awake,MOVIE,2021,96,"['drama', 'scifi', 'thriller', 'action']",4.9
tm1207098,Amy Schumer Presents: Parental Advisory,MOVIE,2022,57,"['comedy', 'documentation']",3.8
ts333834,The Ultimatum: Marry or Move On,SHOW,2022,49,['reality'],5.4
ts237972,Katla,SHOW,2021,46,"['drama', 'thriller', 'scifi']",7.0
ts262246,The Last Bus,SHOW,2022,35,"['scifi', 'comedy', 'drama', 'family', 'fantasy']",5.0
tm1080252,7 Prisoners,MOVIE,2021,93,"['drama', 'crime']",7.1
ts313668,Tear Along the Dotted Line,SHOW,2021,19,"['drama', 'comedy', 'animation']",8.7
tm1028298,He's All That,MOVIE,2021,91,"['comedy', 'romance']",4.3
tm977704,Robin Robin,MOVIE,2021,30,"['animation', 'action', 'family', 'music', 'comedy']",7.2
tm813078,Prayers for the Stolen,MOVIE,2021,110,['drama'],7.3
tm1150872,Aziz Ansari: Nightclub Comedian,MOVIE,2022,29,['comedy'],7.0
tm1195561,Kuttavum Shikshayum,MOVIE,2022,136,"['crime', 'drama', 'thriller', 'action']",6.2
ts104499,Trese,SHOW,2021,29,"['horror', 'scifi', 'thriller', 'action', 'crime', 'fantasy', 'animation']",7.0
ts321966,WWII in Color: Road to Victory,SHOW,2021,51,"['documentation', 'war', 'history']",8.2
tm1180123,The House,MOVIE,2022,31,"['thriller', 'animation', 'comedy', 'drama', 'horror', 'fantasy']",6.9
tm1141923,The Royal Treatment,MOVIE,2022,96,"['romance', 'comedy', 'family']",5.2
tm673809,Schumacher,MOVIE,2021,112,"['sport', 'documentation']",7.4
tm1110150,There's Someone Inside Your House,MOVIE,2021,96,"['horror', 'thriller']",4.8
ts315611,Animal,SHOW,2021,46,['documentation'],7.9
tm858869,Stowaway,MOVIE,2021,117,"['thriller', 'action', 'scifi', 'drama']",5.6
ts297483,Hometown Cha-Cha-Cha,SHOW,2021,78,"['comedy', 'romance', 'drama']",8.4
tm1165219,Ali Wong: Don Wong,MOVIE,2022,59,['comedy'],6.5
tm1132176,Jimmy Carr: His Dark Material,MOVIE,2021,59,['comedy'],7.1
ts269676,History of Swear Words,SHOW,2021,21,"['documentation', 'comedy']",6.4
ts304058,Ganglands,SHOW,2021,46,"['action', 'crime', 'drama', 'thriller']",7.0
tm1229007,Paul Virzi: Nocturnal Admissions,MOVIE,2022,65,['comedy'],7.1
tm898614,Sweet Girl,MOVIE,2021,110,"['action', 'drama', 'thriller']",5.5
ts273100,DOTA: Dragon's Blood,SHOW,2021,26,"['scifi', 'action', 'animation', 'fantasy', 'thriller']",7.8
tm1086874,Minnal Murali,MOVIE,2021,158,"['comedy', 'action', 'drama', 'fantasy', 'scifi']",8.1
ts222864,Falling Into Your Smile,SHOW,2021,44,"['drama', 'comedy', 'romance']",8.4
ts265991,The Cook of Castamar,SHOW,2021,55,['drama'],7.4
ts256311,High-Rise Invasion,SHOW,2021,26,"['thriller', 'action', 'animation', 'horror', 'scifi']",6.6
tm1018890,Seaspiracy,MOVIE,2021,89,['documentation'],8.1
tm996676,Viraata Parvam,MOVIE,2022,150,"['romance', 'action', 'drama']",8.0
ts331680,Making Fun,SHOW,2022,41,['reality'],7.1
tm1210379,Collision,MOVIE,2022,99,"['drama', 'crime', 'thriller']",3.9
tm1188818,Operation Romeo,MOVIE,2022,135,"['drama', 'thriller']",6.2
ts244930,Angry Birds: Summer Madness,SHOW,2022,14,"['action', 'comedy', 'family', 'fantasy', 'animation']",5.8
tm888243,Pray Away,MOVIE,2021,101,['documentation'],6.5
tm1018427,Moxie,MOVIE,2021,111,"['music', 'comedy', 'drama']",6.7
ts305264,School of Chocolate,SHOW,2021,40,['reality'],7.6
tm434625,Wish Dragon,MOVIE,2021,99,"['fantasy', 'animation', 'family', 'comedy', 'romance']",7.2
tm1185687,Silverton Siege,MOVIE,2022,100,"['action', 'crime', 'drama', 'thriller']",6.2
tm1221280,Jaadugar,MOVIE,2022,167,"['drama', 'fantasy', 'romance', 'sport', 'comedy']",7.3
tm1038369,Good on Paper,MOVIE,2021,92,"['comedy', 'romance']",5.6
tm863823,Finding ʻOhana,MOVIE,2021,123,"['action', 'comedy', 'family']",6.1
tm912100,Bruised,MOVIE,2021,129,"['drama', 'sport', 'thriller']",6.1
tm999817,Green Snake,MOVIE,2021,131,"['fantasy', 'animation', 'action']",6.8
tm1131061,Hilda and the Mountain King,MOVIE,2021,85,"['fantasy', 'family', 'animation', 'comedy', 'drama']",7.7
ts312984,Our Blues,SHOW,2022,66,['drama'],8.5
ts352579,As the Crow Flies,SHOW,2022,46,"['drama', 'comedy']",6.3
ts311791,The Raincoat Killer: Chasing a Predator in Korea,SHOW,2021,48,"['documentation', 'crime', 'history']",6.4
ts304053,Countdown: Inspiration4 Mission to Space,SHOW,2021,50,['documentation'],7.9
tm1096775,Procession,MOVIE,2021,118,['documentation'],7.2
tm1066826,Diana: The Musical,MOVIE,2021,117,"['history', 'music', 'romance', 'drama']",4.2
tm1161601,Ben & Jody,MOVIE,2022,114,"['action', 'thriller', 'drama', 'fantasy']",5.4
ts271025,Bling Empire,SHOW,2021,37,['reality'],5.8
tm1108648,The Wasteland,MOVIE,2022,91,"['thriller', 'horror', 'drama']",4.6
tm1185421,David Spade: Nothing Personal,MOVIE,2022,66,"['comedy', 'documentation']",5.8
ts329885,Standing Up,SHOW,2022,47,"['comedy', 'drama']",7.4
tm1074764,Shiny_Flakes: The Teenage Drug Lord,MOVIE,2021,96,"['documentation', 'crime']",7.3
ts306203,Monsters Inside: The 24 Faces of Billy Milligan,SHOW,2021,61,"['documentation', 'crime']",6.2
ts240807,Power Rangers Dino Fury,SHOW,2021,21,"['thriller', 'action', 'comedy', 'drama', 'fantasy', 'scifi']",6.7
ts291718,Pretty Smart,SHOW,2021,24,"['comedy', 'drama', 'romance']",5.8
ts271321,Beyond Evil,SHOW,2021,66,"['crime', 'thriller', 'drama']",8.1
ts319412,Forecasting Love and Weather,SHOW,2022,66,"['drama', 'romance']",7.1
tm999927,A Cop Movie,MOVIE,2021,107,"['drama', 'crime', 'thriller', 'documentation', 'action']",7.0
ts287294,"Money, Explained",SHOW,2021,23,['documentation'],6.9
ts311915,Rebelde,SHOW,2022,40,"['drama', 'romance', 'family', 'comedy', 'music']",6.2
tm1082314,Untold: Malice at the Palace,MOVIE,2021,69,"['crime', 'documentation', 'sport']",7.5
ts307925,On the Verge,SHOW,2021,32,"['comedy', 'drama']",6.4
tm1084966,Django & Django,MOVIE,2021,80,['documentation'],6.9
ts272463,Colin in Black & White,SHOW,2021,32,"['drama', 'sport']",5.5
tm1106212,Photocopier,MOVIE,2021,130,"['drama', 'thriller', 'crime']",6.7
ts313781,The Club,SHOW,2021,47,"['drama', 'comedy']",7.9
tm1087956,Afterlife of the Party,MOVIE,2021,109,"['fantasy', 'romance', 'comedy', 'drama']",5.8
ts246073,Tribes of Europa,SHOW,2021,47,"['scifi', 'drama', 'action', 'fantasy']",6.7
tm1019885,F3: Fun and Frustration,MOVIE,2022,148,"['comedy', 'romance', 'family']",5.5
ts321614,Blippi Wonders,SHOW,2021,7,['animation'],5.1
ts250092,Shaman King,SHOW,2021,25,"['comedy', 'fantasy', 'animation', 'action', 'scifi']",6.9
ts303513,42 Days of Darkness,SHOW,2022,46,"['drama', 'thriller', 'crime']",6.5
tm1219787,Stand Out: An LGBTQ+ Celebration,MOVIE,2022,96,"['comedy', 'documentation']",5.9
ts344043,Welcome to Wedding Hell,SHOW,2022,37,"['drama', 'romance']",6.9
ts317078,The Journalist,SHOW,2022,51,"['crime', 'drama', 'thriller']",7.0
tm1219831,Dirty Daddy: The Bob Saget Tribute,MOVIE,2022,83,['comedy'],6.6
ts315041,Bulgasal: Immortal Souls,SHOW,2021,71,"['scifi', 'action', 'drama', 'fantasy', 'thriller']",7.3
ts289620,House of Secrets: The Burari Deaths,SHOW,2021,45,"['history', 'documentation', 'crime']",7.4
tm1042481,Riverdance: The Animated Adventure,MOVIE,2021,86,"['animation', 'comedy', 'fantasy']",5.4
ts343492,Thermae Romae Novae,SHOW,2022,29,"['comedy', 'animation', 'fantasy', 'history']",7.0
tm1167440,My Best Friend Anne Frank,MOVIE,2021,103,['drama'],6.2
tm1195032,Thar,MOVIE,2022,108,"['action', 'thriller', 'drama', 'crime', 'western']",6.1
ts297846,An astrological guide for broken hearts,SHOW,2021,34,"['romance', 'comedy']",7.1
ts220196,Centaurworld,SHOW,2021,29,"['scifi', 'action', 'animation', 'comedy', 'family', 'fantasy']",7.6
tm1177856,Without Saying Goodbye,MOVIE,2022,96,"['romance', 'comedy']",5.7
tm1005109,Kingdom: Ashin of the North,MOVIE,2021,92,"['fantasy', 'horror', 'thriller', 'action', 'drama']",7.2
tm1144897,My Father's Violin,MOVIE,2022,112,"['drama', 'music']",6.4
ts319333,Tiger King: The Doc Antle Story,SHOW,2021,42,"['crime', 'documentation']",6.2
tm1107063,Love and Leashes,MOVIE,2022,118,"['comedy', 'romance']",6.3
ts272366,Amend: The Fight for America,SHOW,2021,58,"['war', 'documentation', 'history']",7.8
ts268102,Juvenile Justice,SHOW,2022,61,"['drama', 'crime']",8.0
ts220553,The Irregulars,SHOW,2021,53,"['crime', 'drama', 'fantasy', 'thriller', 'scifi']",5.9
ts288195,Invisible City,SHOW,2021,37,"['thriller', 'drama', 'crime', 'fantasy']",7.7
tm1198745,Marmaduke,MOVIE,2022,88,"['animation', 'comedy', 'family']",4.8
tm1003261,Nate Bargatze: The Greatest Average American,MOVIE,2021,60,['comedy'],7.3
tm1120902,The Privilege,MOVIE,2022,107,"['scifi', 'thriller', 'drama', 'horror']",4.6
ts317297,The Orbital Children,SHOW,2022,32,"['scifi', 'animation', 'drama', 'fantasy']",6.4
tm998188,More the Merrier,MOVIE,2021,112,"['romance', 'comedy']",5.4
ts331439,My Little Pony: Make Your Mark,SHOW,2022,45,"['comedy', 'scifi', 'music', 'animation', 'drama', 'family', 'fantasy']",6.0
ts317522,Dig Deeper: The Disappearance of Birgit Meier,SHOW,2021,60,"['crime', 'documentation']",7.3
tm1047503,Trees of Peace,MOVIE,2021,97,['drama'],6.4
ts29800,Surviving Death,SHOW,2021,54,"['documentation', 'reality']",6.1
ts347762,Baby Fever,SHOW,2022,32,"['drama', 'comedy', 'romance']",6.2
ts296563,Who Rules The World,SHOW,2022,42,"['drama', 'fantasy', 'romance']",8.3
tm1138870,Badhaai Do,MOVIE,2022,147,"['comedy', 'drama', 'crime']",7.1
tm1207099,Jane Fonda & Lily Tomlin: Ladies Night Live,MOVIE,2022,60,"['comedy', 'documentation']",5.5
tm166973,Mixtape,MOVIE,2021,94,"['comedy', 'family', 'drama', 'romance']",6.6
ts320502,Getting Curious with Jonathan Van Ness,SHOW,2022,26,"['comedy', 'reality']",6.8
ts286317,The Sons of Sam: A Descent Into Darkness,SHOW,2021,60,"['crime', 'documentation', 'history']",7.0
ts301999,Open Your Eyes,SHOW,2021,47,"['thriller', 'drama', 'scifi']",6.5
tm1104532,Britney vs. Spears,MOVIE,2021,93,"['documentation', 'music']",6.4
ts271593,Spycraft,SHOW,2021,34,['documentation'],6.7
ts327074,Bullsh*t the Game Show,SHOW,2022,0,['reality'],6.1
tm1228963,Ranveer vs Wild with Bear Grylls,MOVIE,2022,70,['documentation'],7.3
tm1213009,Dear Friend,MOVIE,2022,118,"['comedy', 'drama', 'romance']",5.9
tm1040671,Marilyn's Eyes,MOVIE,2021,110,"['comedy', 'drama']",6.6
tm1087932,Prey,MOVIE,2021,87,"['drama', 'thriller']",4.3
tm983668,Misha and the Wolves,MOVIE,2021,90,"['documentation', 'drama']",6.7
tm921206,The Kissing Booth 3,MOVIE,2021,112,"['romance', 'comedy']",4.7
ts268835,Sisyphus,SHOW,2021,71,"['drama', 'thriller', 'action', 'scifi', 'fantasy']",7.0
ts305263,Baking Impossible,SHOW,2021,49,['reality'],7.0
tm319224,The Loud House Movie,MOVIE,2021,83,"['comedy', 'action', 'family', 'animation', 'fantasy', 'drama', 'music', 'thriller']",6.1
ts301914,Inspector Koo,SHOW,2021,69,"['comedy', 'drama', 'thriller', 'crime', 'action']",6.9
tm1087160,Fever Dream,MOVIE,2021,93,"['drama', 'horror', 'thriller']",5.4
